lyrics,title,url,artist,provider,match
"<div id=""lyrics-body-text"">
<p class=""verse"">Some folks like to get away,for a holiday from the neighborhood<br>
Hop a flight to Miami Beach or to Hollywood, ooh<br>
But I'm taking a Greyhound on the Hudson River Line<br>
I'm in a New York state of mind<br>
Ooh<br>
It was so easy living day by day<br>
Out of touch with a rythym and the blues<br>
But now I need a little give and take<br>
The New York Times, The Daily News<br>
Oh<br>
It comes down to reality and it's fine with me 'cause I let it slide<br>
Don't care if it's Chinatown or on Riverside ooh<br>
I don't have any reasons, I've left them all behind<br>
I'm in a New York state of mind<br>
Oohh<br>
I'm just taking a Greyhound on the Hudson River Line<br>
'Cause I'm in<br>
I'm in a New York<br>
State of mind<br>
Oohh New York state of mind</p>	</div>",New York State of Mind,http://www.metrolyrics.com/new-york-state-of-mind-lyrics-glee.html,Glee,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">From my room, I see the blue Pacific Ocean<br>
Yes my hotel has me right beside the shore<br>
Well today it's San Francisco and tomorrow it's L.A.<br>
And I feel as though I've been this way before<br>
Well my woman helps my feet to keep on walkin'<br>
But my manager he stands right outside the door<br>
Yes there's an up 'n' comin' superstar &amp; he's gettin' rave revues<br>
But there ain't no time for fishin' anymore</p><p class=""verse"">I never thought that things would go this far<br>
I never thought that life would be this way<br>
I never thought I'd be a superstar<br>
Oh Jesus Christ I wish that I was back in Oyster Bay<br>
takin' it easy...Oh yeah...</p><p class=""verse"">But there's lots of friendly folks that say ""good morning""<br>
But somehow you know I don't believe their smiles<br>
I could be New York City bound where I could be among my friends<br>
But the roller back home it seems a million miles<br>
I can see the lights of Hollywood below me<br>
But somehow they just don't move me like they should<br>
I know it's hard to understand but I would be a fisherman<br>
If I only had the chance, you know I would</p><p class=""verse"">I never thought that things would go this far<br>
I never thought that I'd be here today<br>
I never thought I'd be a superstar<br>
Oh and Jesus Christ I wish that I was back in Oyster Bay<br>
takin' it easy...Oh yeah...</p><p class=""verse"">Treating a hard long day, happy to be that way<br>
Wanting it back sometimes, having some peace of mind<br>
Treating a hard long day, happy to be that way<br>
Wanting it back sometimes, having some peace of mind<br>
Treating a hard long day, happy to be that way<br>
Wanting it back sometimes, having some peace of mind</p>	</div>",Oyster Bay,http://www.metrolyrics.com/oyster-bay-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Let me tell you a story<br>
About a woman and a man<br>
Maybe you will find familiar<br>
Maybe you won't understand</p><p class=""verse"">The man's name I don't remember<br>
He was always Joe to me<br>
But I can't forget the woman<br>
She was always Christie Lee</p><p class=""verse"">He was working in a night club<br>
That's where he played the saxophone<br>
He used to fake to stock arrangements<br>
He left the customers alone</p><p class=""verse"">But one night before the last song<br>
About a quarter after three<br>
He saw her standing at the coat check<br>
And made his move on Christie Lee</p><p class=""verse"">Christie Lee, Christie Lee<br>
Christie Lee, Christie Lee</p><p class=""verse"">She was a nice piece of music<br>
She had a rhythm all her own<br>
He blew a solo like a blind man<br>
She really dug his saxophone</p><p class=""verse"">She wanted more than just an encore<br>
And he could play in every key<br>
He left the stage and packed his alto<br>
And he took it home with Christie Lee</p><p class=""verse"">Oh I heard the man knew ""the Bird"" like the bible<br>
You know the man could blow an educated axe<br>
He couldn't see that Christie Lee was a woman<br>
Who didn't need another lover<br>
All she wanted was the sax</p><p class=""verse"">It took a while for him to notice<br>
It took a while for him to see<br>
He was never in control here<br>
It was always Christie Lee</p><p class=""verse"">Christie Lee, Christie Lee<br>
Christie Lee, Christie Lee</p><p class=""verse"">Oh the man took a calculated gamble<br>
Yes the man had the power to perform<br>
But Christie Lee was more than he knew how to handle<br>
She didn't need him as a man<br>
All she wanted was the horn</p><p class=""verse"">They say that Joe became a wino<br>
They say he always drinks alone<br>
They say he stumbles like a blind man<br>
They say he sold his saxophone</p><p class=""verse"">Even the band must face the music<br>
That's what the moral is to me<br>
The only time you hit the high note<br>
Is when you play for Christie Lee</p><p class=""verse"">Christie Lee, Christie Lee<br>
Christie Lee, Christie Lee</p>	</div>",Christie Lee,http://www.metrolyrics.com/christie-lee-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">I never ask you where you go<br>
After I leave you in the morning<br>
We go our different ways to seperate situations<br>
It's not that easy anymore</p><p class=""verse"">Today I do what must be done<br>
I give my time to total strangers<br>
But now it feels as though the day goes on forever<br>
MOre than it ever did before</p><p class=""verse"">CHORUS<br>
Until the night, until the night<br>
I just might make it<br>
Until the night, until the night<br>
When I see you again</p><p class=""verse"">Now you're afraid that we have changed<br>
And I'm afraid we're getting older<br>
so many broken hearts, so many lonely faces<br>
so many lovers come and gone</p><p class=""verse"">I'll have my fears like every man<br>
You'll have your tears like every woman<br>
Today we'll be unsure, is this what we believe in<br>
And wonder how can we go on</p><p class=""verse"">CHORUS</p><p class=""verse"">When the sun goes down<br>
And the day is over<br>
When the last of the light has gone<br>
As they pour into the street<br>
I will be getting closer<br>
As the cars turn their headlights on<br>
While they're closing it down<br>
We're gonna open it up<br>
And while they're going to sleep<br>
We'll just be starting to touch<br>
I'm just beginning to feel<br>
I'm just beginning to give<br>
I'm just beginning to feel<br>
I'm just beginning to live<br>
Before I leave you again<br>
Before the light of the dawn<br>
Before this evening can end<br>
I have been waiting so long</p><p class=""verse"">CHORUS</p>	</div>",Until The Night,http://www.metrolyrics.com/until-the-night-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">We are not in a position to display these lyrics due to licensing restrictions. Sorry for the inconvenience.</p>	</div>",Honesty,http://www.metrolyrics.com/honesty-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">I play nights in the Spanish part of town<br>
I've got music in my hands<br>
The work is hard to find<br>
But that don't get me down<br>
Rosalinda understands</p><p class=""verse"">Crazy Latin dancing solo down in Herald Square<br>
Oh Havana I've been searching for you everywhere<br>
And though I'll neverer be there<br>
I know what I would see there<br>
I can always find my Cuban skies<br>
In Rosalinda's eyes</p><p class=""verse"">When she smiles she gives everything to me<br>
When she's all alone she cries<br>
And I'd do anything to take away her tears<br>
Because they're Rosalinda's eyes</p><p class=""verse"">Senorita don't be lonely, I will soo be there<br>
Oh Havana I've been searching for you everywhere<br>
I've got a chance to make it<br>
It's time for me to take it<br>
I'll return before the fire dies<br>
In Rosalinda's eyes</p><p class=""verse"">All alone in a Puerto Rican baand<br>
Union wages, wedding clothes<br>
Hardly anyone has seen how good I am<br>
But Rosalinda says she knows</p><p class=""verse"">Crazy Latin dancing solo down in Herald Square<br>
Oh Havana I've been searching for you everywhere<br>
And though I'll never be there<br>
I know what I would see there<br>
I can always find my Cuban skies<br>
In Rosalinda's eyes</p>	</div>",Rosalinda's Eyes,http://www.metrolyrics.com/rosalindas-eyes-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Ali dances and the audience applauds<br>
Though he's beathed in sweat he hasn't lost his style<br>
Ali don't you go downtown<br>
You gave away another round for free</p><p class=""verse"">Me, I'm just another face at Zanzibar<br>
But the waitress always serves a secret smile<br>
She's waiting out in Shantytown<br>
She's gonna pull the curtains down for me, for me</p><p class=""verse"">CHORUS<br>
I've got the old man's car,<br>
I've got a jazz guitar<br>
I've got a tab at Zanzibar<br>
Tonight that's where I'll be</p><p class=""verse"">Rose, he knows he's such a credit to the game<br>
But the Yankees grab the headlines every time<br>
Melodrama's so much fun<br>
In black and white for everyone to see<br>
Me, I'm trying just to get to second base<br>
And I'd steal it if she only gave the sign<br>
She's gonna give the go ahead<br>
The inning isn't over yet for me</p><p class=""verse"">CHORUS</p><p class=""verse"">Tell the waitress I'll come back to Zanzibar<br>
I'll be hiding inthe darkness with my beer.<br>
She's waiting out in Shantytown<br>
She's gonna pull the curtaains down for me, for me</p><p class=""verse"">CHORUS</p>	</div>",Zanzibar,http://www.metrolyrics.com/zanzibar-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">From a town known as Wheeling, West Virginia<br>
Rode a boy with a six-gun in his hand<br>
And his daring life of crime<br>
Made him a legend in his time<br>
East and west of the Rio Grande</p><p class=""verse"">Well, he started with a bank in Colorado<br>
In the pocket of his vest, a Colt he hid<br>
And his age and his size<br>
Took the teller by surprise<br>
And the word spread of Billy the Kid</p><p class=""verse"">Well, he never traveled heavy<br>
Yes, he always rode alone<br>
And he soon put many older guns to shame<br>
And he never had a sweetheart<br>
And he never had a home<br>
But the cowboy and the rancher knew his name</p><p class=""verse"">Well, he robbed his way from Utah to Oklahoma<br>
And the law just could not seem to track him down<br>
And it served his legend well<br>
For the folks, they'd love to tell<br>
'Bout when Billy the Kid came to town</p><p class=""verse"">Well, one cold day a posse captured Billy<br>
And the judge said, ""String 'I'm up for what he did!""<br>
And the cowboys and their kin<br>
Like the sea came pourin' in<br>
To watch the hangin' of Billy the Kid</p><p class=""verse"">Well, he never traveled heavy<br>
Yes, he always rode alone<br>
And he soon put many older guns to shame<br>
And he never had a sweetheart<br>
But he finally found a home<br>
Underneath the boothill grave that bears his name</p><p class=""verse"">From a town known as Oyster Bay, Long Island<br>
Rode a boy with a six pack in his hand<br>
And his daring life of crime<br>
Made him a legend in his time<br>
East and west of the Rio Grande</p>	</div>",The Ballad Of Billy The Kid,http://www.metrolyrics.com/the-ballad-of-billy-the-kid-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Advice is cheap you can take it from me<br>
It's yours to keep 'cause opinions are free<br>
Nobody knows about the trouble I've seen<br>
Nobody's perfect, mister, nobody's clean<br>
It costs too much and takes too long to find out too late<br>
Some words are not heard 'til after they're spoken<br>
Your role was protective, your soul was too defective<br>
Some people just don't have a heart to be broken</p><p class=""verse"">CHORUS</p><p class=""verse"">We could have gone all the way to the Great Wall of China<br>
If you'd only had a little more faith in me<br>
In lieu of diamonds, gold and platinum reminders will still shine bright<br>
All the king's men and all the king's horses<br>
Can't put you together the way you used to be<br>
We could have been standing on the Great Wall of China</p><p class=""verse"">You take a piece of whatever you touch<br>
Too many pieces means you're touching too much<br>
You never win if you can't play it straight<br>
You only beat me if you get me to hate<br>
It must be so lonely to think that you have only<br>
Somebody else's life to live if they let you<br>
I ain't too selective, but it don't take no detective<br>
To find out how fast your friends will forget you</p><p class=""verse"">We could have gone all the way to the Great Wall of China<br>
Now all you're going to be is history<br>
Help yourself, it's all you can eat at the Empire Diner tonight<br>
You coulda had class, you coulda been a contender<br>
Charlie, you shoulda looked out for me<br>
You could have been standing, standing on the Great Wall of China</p><p class=""verse"">This was not your calling, just look how far you've fallen<br>
I heard your story, man, you've got to be joking<br>
Keep things in perspective, this is my true objective<br>
Why tear this heart out if it's only been broken?</p><p class=""verse"">CHORUS</p>	</div>",The Great Wall Of China,http://www.metrolyrics.com/the-great-wall-of-china-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">While in these days of quiet desperation<br>
As I wander through the world in which I live<br>
I search everywhere for some new inspiration<br>
But it's more than cold reality can give<br>
If I need a cause for celebration<br>
Or a comfort I can use to ease my mind<br>
I rely on my imagination<br>
And I dream of an imaginary time</p><p class=""verse"">CHORUS<br>
I know that everybody has a dream<br>
Everybody has a dream<br>
Everybody has a dream<br>
And this is my dream, my own<br>
Just to be at home<br>
And to be all alone...with you</p><p class=""verse"">If I believe in all the words I'm saying<br>
And if a word from you can bring a better day<br>
Then all I have are these games that I've been playing<br>
To keep my hope from crumbling away<br>
So let me lie and let me go on sleeping<br>
and I will lose myself in palaces of sand<br>
and all the fantasies that I have been keeping<br>
Will make the empty hours easier to stand</p><p class=""verse"">CHORUS</p>	</div>",Everybody Has A Dream,http://www.metrolyrics.com/everybody-has-a-dream-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">It's been a hard day's night, and I been working like a dog<br>
It's been a hard day's night, I should be sleeping like a log<br>
But when I get home to you I find the things that you do<br>
Will make me feel alright</p><p class=""verse"">You know I work all day to get you money to buy you things<br>
And it's worth it just to hear you say you're going to give me everything<br>
So why on earth should I moan, 'cause when I get you alone<br>
You know I feel OK</p><p class=""verse"">When I'm home everything seems to be right<br>
When I'm home feeling you holding me tight, tight</p><p class=""verse"">It's been a hard day's night, and I been working like a dog<br>
It's been a hard day's night, I should be sleeping like a log<br>
But when I get home to you I find the things that you do<br>
Will make me feel alright, ow</p><p class=""verse"">So why on earth should I moan, 'cause when I get you alone<br>
You know I feel OK</p><p class=""verse"">When I'm home everything seems to be right<br>
When I'm home feeling you holding me tight, tight</p><p class=""verse"">It's been a hard day's night, and I been working like a dog<br>
It's been a hard day's night, I should be sleeping like a log<br>
But when I get home to you I find the things that you do<br>
Will make me feel alright<br>
You know I feel alright<br>
You know I feel alright</p>	</div>",A Hard Day's Night,http://www.metrolyrics.com/a-hard-days-night-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">She stood on the tracks<br>
Waving her arms<br>
Leading me to that third rail, SHOCK<br>
Quick as a wink<br>
She changed her mind</p><p class=""verse"">She gave me a night<br>
Thats all it was<br>
What will it take until I STOP<br>
Kidding myself, wasting my time, whoa</p><p class=""verse"">Theres nothing else I can do<br>
Cause Im doing it All For Leyna<br>
I dont want anyone new<br>
Cause Im living it All For Leyna<br>
Theres nothing in it for you<br>
Cause Im giving it all to Leyna</p><p class=""verse"">We laid on the beach<br>
Watching the tide<br>
She didnt tell me there were, ROCKS<br>
Under the waves<br>
Right off the shore</p><p class=""verse"">Washed up on the sand<br>
Barely alive<br>
Wishing the undertow would, STOP<br>
How can a man take anymore, whoa</p><p class=""verse"">Theres nothing else I can do<br>
Cause Im doing it All For Leyna<br>
I dont want anyone new<br>
Cause Im living it All For Leyna<br>
Theres nothing in it for you<br>
Cause Im giving it all to Leyna</p><p class=""verse"">Im failing in school<br>
Loosing my friends<br>
Making my family loose their minds<br>
I dont want to eat<br>
I dont want to sleep<br>
I only want Leyna, one more time</p><p class=""verse"">Now, Im in my room<br>
Watching the tube<br>
Telling myself, she still may, DROP<br>
Over to say, shes changed her mind</p><p class=""verse"">So, I wait in the dark<br>
Listening for her<br>
Instead of hearing my old man saying, STOP<br>
Kidding yourself, wasting your time</p><p class=""verse"">Theres nothing else I can do<br>
Cause Im doing it All For Leyna<br>
I dont want anyone new<br>
Cause Im living it All For Leyna<br>
Theres nothing in it for you<br>
Cause Im giving it all to Leyna</p><p class=""verse"">**~Band Solo~**</p><p class=""verse"">All For Leyna</p><p class=""verse"">All For Leyna</p><p class=""verse"">All For Leyna</p><p class=""verse"">All For Leyna</p><p class=""verse"">All For Leyna</p><p class=""verse"">All For Leyna</p>	</div>",All For Leyna,http://www.metrolyrics.com/all-for-leyna-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Late at night<br>
When it's dark and cold<br>
I reach out<br>
For someone to hold<br>
When I'm blue<br>
When I'm lonely<br>
She comes through<br>
She's the only one who can<br>
My baby grand<br>
Is all I need</p><p class=""verse"">In my time<br>
I've wandered everywhere<br>
Around this world<br>
She would always be there<br>
Any day<br>
Any hour<br>
All it takes<br>
Is the power in my hands<br>
This baby grand's<br>
Been good to me</p><p class=""verse"">I've had friends<br>
But they have slipped away<br>
I've had fame<br>
But it doesn't stay<br>
I've made fortunes<br>
Spent them fast enough<br>
As for woman<br>
They don't last with just one man<br>
But baby grand<br>
Will stand by me</p><p class=""verse"">They say that no one's gonna play this on the radio<br>
They said the melancholy blues were dead and gone<br>
But only songs like these<br>
Played in minor keys<br>
Keep those memories holding on</p><p class=""verse"">I've come far<br>
From the life I've strayed in<br>
I've got scars<br>
From those dives I've played in<br>
Now I'm home<br>
And I'm weary<br>
In my bones<br>
Every dreary one night stand<br>
But baby grand<br>
Came home with me</p><p class=""verse"">Ever since this gig began<br>
My baby grand's<br>
Been good to me</p>	</div>",Baby Grand,http://www.metrolyrics.com/baby-grand-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">James...we were always friends,<br>
From our childhood days<br>
And we made our plans,<br>
And we had to go our seperate ways.<br>
I went on the road-<br>
You pursued an education.</p><p class=""verse"">James...do you like your life,<br>
Can you find release,<br>
And will you ever change-<br>
Will you ever write your masterpiece.<br>
Are you still in school-<br>
Living up to expectations...James...</p><p class=""verse"">You were so relied upon, everybody knows how hard you tried-<br>
Hey...just look at what a job you've done,<br>
Carrying the weight of family pride.<br>
James...you've been well behaved,<br>
You've been working so hard<br>
But will you always stay-<br>
Someone else's dream of who you are.<br>
Do what's good for you, or you're not good for anybody...James.</p><p class=""verse"">I went on the road-<br>
You pursued an education...James...<br>
How you gonna know for sure-everything was so well organized.<br>
Hey...now everything is so secure,<br>
and everybody else is satisfied.</p><p class=""verse"">James...do you like your life,<br>
Can you find release<br>
And will you ever change,<br>
When will you write your masterpiece.<br>
Do what's good for you, or you're not good for anybody...James...</p><p class=""verse"">--------------------------------------------------------------------------------</p>	</div>",James,http://www.metrolyrics.com/james-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Hey girl! I want you to know<br>
I'm gonna miss you so much if you go<br>
And hey girl! I tell you no lie<br>
Something deep inside of me is going to die<br>
If you say so long, if you say goodbye</p><p class=""verse"">Hey girl! This can't be true<br>
How am I supposed to exist without you?<br>
And hey girl! Now don't put me on<br>
What's gonna happen to me when you're gone?<br>
How will I live? How can I go on, hey girl?</p><p class=""verse"">Hey girl! Now sit yourself down<br>
I'm not ashamed to get down on the ground<br>
And then beg you to stay, don't, don't go away<br>
Hey girl, no, no, don't go away<br>
Hey girl, oh no, please don't go away<br>
Hey girl, don't go away<br>
Hey girl, oh no, don't go away</p>	</div>",Hey Girl,http://www.metrolyrics.com/hey-girl-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Here I am again<br>
In this smoky place<br>
With my brandy eyes<br>
I'm talking to myself<br>
You were the one<br>
You were the one</p><p class=""verse"">Here I go again<br>
Looking for your face<br>
And I realize<br>
That I should look for someone else<br>
But you were the one<br>
You were the one</p><p class=""verse"">I'm looking for comfort<br>
That I can take<br>
From someone else<br>
But after all<br>
I know there is no one<br>
That can save me from myself<br>
You were the only one</p><p class=""verse"">Me revoici<br>
Dans ce bar enfume<br>
Avec mes yeux ivres<br>
Je me parle a moi meme<br>
C'etait toi<br>
C'etait toi</p><p class=""verse"">Me revoici<br>
Cherchant ton visage<br>
Et je realise<br>
Que je devrais en chercher une autre<br>
C'etait toi<br>
You were the one</p><p class=""verse"">Je recherche l'affection<br>
Qu'une autre pourrait me donner<br>
Mais apres tout<br>
Je sais qu'il n'y a personne<br>
Personne qui puisse me sauver<br>
Tu etais la seule</p><p class=""verse"">I'm looking for comfort<br>
That I can take<br>
From someone else<br>
But after al<br>
I know there is no one<br>
That can save me, save me from myself<br>
You were the only one</p>	</div>",C'etait Toi (you Were The One),http://www.metrolyrics.com/cetait-toi-you-were-the-one-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">I am the entertainer<br>
And I know just where I stand<br>
Another serenader<br>
And another long haired band<br>
Today I am your champion<br>
I may have won your hearts<br>
But I know the game, you'll forget my name<br>
And I won't be here in another year<br>
If I don't stay on the charts</p><p class=""verse"">I am the entertainer<br>
And I've had to pay my price<br>
The things I did not know at first<br>
I learned by doin' twice<br>
Ah, but still they come to haunt me<br>
Still they want their say<br>
So I've learned to dance with a hand in my pants<br>
I let 'em rub my neck and I write 'em a check<br>
And they go their merry way</p><p class=""verse"">I am the entertainer<br>
Been all around the world<br>
I've played all kinds of palaces<br>
And laid all kinds of girls<br>
I can't remember faces<br>
I don't remember names<br>
Ah, but what the hell<br>
You know it's just as well<br>
'Cause after a while and a thousand miles<br>
It all becomes the same</p><p class=""verse"">I am the entertainer<br>
I bring to you my songs<br>
I'd like to spend a day or two<br>
I can't stay that long<br>
No, I've got to meet expenses<br>
I got to stay in line<br>
Gotta get those fees to the agencies<br>
And I'd love to stay but there's bills to pay<br>
So I just don't have the time</p><p class=""verse"">I am the entertainer<br>
I come to do my show<br>
You've heard my latest record<br>
It's been on the radio<br>
Ah, it took me years to write it<br>
They were the best years of my life<br>
It was a beautiful song<br>
But it ran too long<br>
If you're gonna have a hit<br>
You gotta make it fit<br>
So they cut it down to 3:05</p><p class=""verse"">I am the entertainer<br>
The idol of my age<br>
I make all kinds of money<br>
When I go on the stage<br>
Ah, you've seen me in the papers<br>
I've been in the magazines<br>
But if I go cold I won't get sold<br>
I'll get put in the back in the discount rack<br>
Like another can of beans</p><p class=""verse"">I am the entertainer<br>
And I know just where I stand<br>
Another serenader<br>
And another long haired band<br>
Today I am your champion<br>
I may have won your hearts<br>
But I know the game, you'll forget my name<br>
I won't be here in another year<br>
If I don't stay on the charts</p>	</div>",Entertainer,http://www.metrolyrics.com/entertainer-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Here I am again<br>
In this smoky place<br>
With my brandy eyes<br>
I'm talking to myself<br>
You were the one<br>
You were the one</p><p class=""verse"">Here I go again<br>
Looking for your face<br>
And I realize<br>
That I should look for someone else<br>
But you were the one<br>
You were the one</p><p class=""verse"">I'm looking for comfort<br>
That I can take<br>
From someone else<br>
But after all<br>
I know there is no one<br>
That can save me from myself<br>
You were the only one</p><p class=""verse"">Me revoici<br>
Dans ce bar enfume<br>
Avec mes yeux iures<br>
Je me parle a moi meme<br>
C'etait toi<br>
C'etait toi</p><p class=""verse"">Me revoici<br>
Cherchant ton visage<br>
Et je realise<br>
Que je devrais en chercher une autre<br>
C'etait toi<br>
You were the one</p><p class=""verse"">Je recherche l'affection<br>
Qu'une autre pourrait me donner<br>
Mais apres tout<br>
Je sais qu'il n'y a personne<br>
Personne qui puisse me sauver<br>
Tu etais la seule</p><p class=""verse"">I'm looking for comfort<br>
That I can take<br>
From someone else<br>
But after all<br>
I know there is no one<br>
That can save me, save me from myself<br>
You were the only one</p>	</div>",C'etait Toi,http://www.metrolyrics.com/cetait-toi-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Even though I'm in love<br>
Sometimes I get so afraid<br>
I'll say something so wrong<br>
Just to have something to say</p><p class=""verse"">I know the moment isn't right<br>
To tell the girl a comical line<br>
To keep the conversation light<br>
I guess I'm just frightened out of my mind</p><p class=""verse"">But if that's how I feel<br>
Then it's the best feeling I've even known<br>
It's undeniably real<br>
Leave a tender moment alone</p><p class=""verse"">Yes I know I'm in love<br>
But just when I ought to relax<br>
I put my foot in my mouth<br>
Cause I'm just avoiding the facts</p><p class=""verse"">If the girl gets too close<br>
If I need some room to escape<br>
When the moment arose<br>
I'd tell her it's all a mistake</p><p class=""verse"">But that's not how I feel<br>
No that's not the woman I've known<br>
She's undeniably real<br>
So leave a tender moment alone</p><p class=""verse"">But it's not only me<br>
Breaking down when the tension gets high<br>
Just when I'm in a serious mood<br>
She is suddenly quiet and shy</p><p class=""verse"">Leave a tender moment<br>
Leave it alone</p><p class=""verse"">I know the moment isn't right<br>
To hold my emotions inside<br>
To change the attitude tonight<br>
I've run out of places to hide</p><p class=""verse"">And if that's how I feel<br>
Then it's the best feeling I've even known<br>
It's undeniably real<br>
Leave a tender moment alone</p><p class=""verse"">You got to leave a tender moment alone<br>
Leave a tender moment<br>
Leave it alone<br>
You've got to leave a tender moment<br>
Leave a tender moment alone</p>	</div>",Leave A Tender Moment Alone,http://www.metrolyrics.com/leave-a-tender-moment-alone-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">What's the matter with the clothes I'm wearing?<br>
""Can't you tell that your tie's too wide?""<br>
Maybe I should buy some old tab collars?<br>
""Welcome back to the age of jive<br>
Where have you been hidin' out lately, honey?<br>
You can't dress trashy till you spend a lot of money""<br>
Everybody's talkin' 'bout the new sound<br>
Funny, but it's still rock and roll to me<br>
What's the matter with the car I'm driving?<br>
""Can't you tell that it's out of style?""<br>
Should I get a set of white wall tires?<br>
""Are you gonna cruise a miracle mile?<br>
Nowadays you can't be too sentimental<br>
Your best bet's a true baby-blue Continental""<br>
Hot funk, cool punk, even if it's old junk<br>
It's still rock and roll to me</p><p class=""verse"">Oh, it doesn't matter what they say in the papers<br>
'Cause it's always been the same old scene<br>
There's a new band in town, but you can't get the sound<br>
From a story in a magazine<br>
Aimed at your average teen</p><p class=""verse"">How about a pair of pink sidewinders<br>
And a bright orange pair of pants?<br>
""Well, you could really be a Beau Brummel, baby<br>
If you just give it half a chance<br>
Don't waste your money on a new set of speakers<br>
You get more mileage from a cheap pair of sneakers""<br>
Next phase, new wave, dance craze, anyways<br>
It's still rock and roll to me</p><p class=""verse"">Oh, what's the matter with the crowd I'm seeing?<br>
""Don't you know that their out of touch?""<br>
Well, should I try to be a straight-A student?<br>
""If you are then you think too much<br>
Don't you know about the new fashion, honey?<br>
All you need are looks and a whole lotta money""<br>
It's the next phase, new wave, dance craze, anyways<br>
It's still rock and roll to me<br>
Everybody's talkin' 'bout the new sound<br>
Funny, but it's still rock and roll to me</p>	</div>",It's Still Rock And Roll To Me,http://www.metrolyrics.com/its-still-rock-and-roll-to-me-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">She said she'd meet me in the bar<br>
At the Plaza Hotel<br>
""Wear a jacket and a tie""<br>
""What's the occasion?""<br>
She just smiled and she wouldn't say why<br>
So here I am standing, waiting in the lobby<br>
Sweating bullets in this stupid old suit<br>
And when she sees me she busts out laughing<br>
""You're a sad sight honey, but you look so cute"" and</p><p class=""verse"">I don't want to be alone anymore<br>
I was checking you out<br>
I was just making sure<br>
No, I don't want to be alone anymore<br>
And, I want you tonight<br>
Although you hurt me before<br>
It didn't matter that I felt like a fool<br>
'Cause I forgot when she walked through the door<br>
I said I'm sorry, but she said it was cool<br>
And I don't want to be alone anymore</p><p class=""verse"">It's so confusing choosing sides<br>
In the heat of the moment<br>
Just to see if it's real<br>
It's so erotic having you<br>
Tell me how it should feel<br>
But I'm avoiding all the hard cold facts<br>
That I've got to face<br>
So ask me just one question<br>
When this magic night is through<br>
Could it have been just anyone<br>
Or did it have to be you<br>
And, will you still be saying--</p><p class=""verse"">I don't want to be alone anymore<br>
I was checking you out<br>
I was just making sure<br>
No, I don't want to be alone anymore<br>
And, I want you tonight<br>
Although you hurt me before<br>
It didn't matter that I felt like a fool<br>
'Cause I forgot when she walked through the door<br>
I said I'm sorry, but she said it was cool<br>
And I don't want to be alone anymore</p><p class=""verse"">But, don't you know that it's wrong<br>
It's wrong, it's wrong...<br>
But like the song<br>
Being caught by the wink of an eye<br>
I can't be sure we'll get along<br>
But I'm willing to try<br>
As long as you can tell me--</p><p class=""verse"">I don't want to be alone anymore<br>
I was checking you out<br>
I was just making sure</p><p class=""verse"">No, I don't want to be alone anymore<br>
And, I want you tonight<br>
Although you hurt me before<br>
It didn't matter that I felt like a fool<br>
'Cause I forgot when she walked through the door<br>
I said I'm sorry, but she said it was cool<br>
And I don't want to be alone anymore</p>	</div>",I Don't Want To Be Alone,http://www.metrolyrics.com/i-dont-want-to-be-alone-lyrics-billy-joel.html,Billy Joel,metrolyrics,
